ID,Age,Income,Kidhome,Teenhome,Children,Family_Size,Is_Parent,Days_Enrolled,Recency,Complain
5462,51,67445.0,0,1,1,3,1,4718,63,0
7791,58,37054.0,1,1,2,4,1,4319,89,0
955,63,47175.0,1,1,2,4,1,4641,81,0
4037,49,31859.0,1,0,1,2,1,4412,77,0
6642,64,27215.0,2,1,3,4,1,4554,50,0
2793,49,70179.0,0,1,1,2,1,4375,10,0
5424,42,39922.0,1,0,1,3,1,4532,30,0
879,49,49681.0,0,2,2,4,1,4269,66,0
9530,37,24645.0,1,0,1,3,1,4637,16,0
4828,71,79865.0,0,1,1,2,1,4043,12,0
10699,40,44322.0,1,0,1,3,1,4045,30,0
1497,73,47958.0,0,1,1,2,1,4558,8,0
7476,61,63972.0,0,1,1,2,1,4606,93,0
4390,71,75315.0,0,1,1,3,1,4107,14,0
10478,75,55517.0,1,1,2,4,1,4672,53,0
1081,68,75283.0,1,2,3,5,1,4491,26,0
4261,79,82800.0,0,0,0,1,0,4614,23,0
9916,71,38998.0,1,1,2,4,1,4635,92,1
5350,34,90638.0,0,0,0,1,0,4168,29,0
8135,39,27161.0,1,0,1,3,1,4276,41,0
8685,48,42014.0,1,0,1,3,1,4713,56,0
4967,65,38201.0,0,1,1,3,1,4489,19,0
2130,43,45203.0,2,0,2,4,1,4130,4,0
9298,78,81574.0,0,0,0,2,0,4094,89,0
8175,33,34935.0,0,0,0,2,0,4405,71,0
6257,49,60482.0,0,1,1,2,1,4554,81,0
3790,69,34633.0,2,1,3,5,1,4189,31,0
9952,78,78093.0,0,0,0,2,0,4232,53,0
3503,75,82460.0,0,0,0,1,0,4241,78,0
5223,59,45903.0,0,1,1,3,1,4099,80,0
4608,38,81361.0,0,0,0,1,0,4156,18,0
1626,52,35860.0,1,1,2,3,1,4073,37,0
4764,73,40442.0,1,1,2,4,1,4711,52,0
2471,60,61482.0,0,0,0,2,0,4034,39,0
5892,45,34968.0,1,0,1,3,1,4477,11,0
2612,38,75794.0,0,0,0,2,0,4219,33,0
4971,63,31497.0,0,1,1,3,1,4602,22,0
5185,70,74268.0,0,0,0,2,0,4532,83,0
10069,37,13724.0,1,0,1,3,1,4699,43,0
2262,60,45143.0,0,1,1,3,1,4339,74,0
1131,58,52569.0,0,1,1,2,1,4117,54,0
1041,52,48432.0,0,1,1,2,1,4651,3,0
24,65,17144.0,1,1,2,4,1,4166,96,0
3409,41,36108.0,1,0,1,2,1,4289,68,0
7022,54,76445.0,1,0,1,3,1,4671,2,0
7943,50,36663.0,1,0,1,3,1,4097,40,0
5272,60,53843.0,0,1,1,3,1,4399,64,0
5453,69,90226.0,0,0,0,2,0,4673,26,0
2565,70,70638.0,0,0,0,1,0,4425,69,0
800,65,44512.0,1,1,2,4,1,4335,57,0
11092,64,27116.0,1,1,2,4,1,4151,78,0
5062,62,54072.0,1,1,2,4,1,4369,71,0
8969,48,71855.0,0,1,1,3,1,4561,59,0
4656,35,51250.0,1,0,1,2,1,4488,28,0
4480,52,60432.0,0,1,1,3,1,4144,61,0
9971,61,65526.0,0,1,1,3,1,4111,22,0
6729,37,68655.0,0,0,0,1,0,4720,95,0
1773,47,12393.0,0,0,0,2,0,4604,38,0
9242,35,64509.0,0,0,0,1,0,4348,19,0
1764,50,33955.0,1,0,1,2,1,4356,92,0
6215,48,31353.0,1,1,2,4,1,4214,24,0
10099,41,55434.0,1,0,1,3,1,4299,21,0
5423,42,28359.0,1,0,1,3,1,4277,35,0
940,38,57100.0,1,0,1,2,1,4074,9,0
3011,60,69139.0,0,1,1,3,1,4185,23,0
3298,69,52973.0,0,1,1,3,1,4630,92,0
8286,60,51717.0,0,1,1,3,1,4345,55,0
9668,54,18793.0,1,0,1,3,1,4565,14,0
5120,43,66664.0,0,0,0,2,0,4674,78,0
6097,66,50664.0,1,1,2,3,1,4561,64,0
7019,62,54414.0,1,1,2,4,1,4554,49,0
7408,73,54549.0,0,1,1,3,1,4150,8,0
8041,54,47111.0,0,1,1,2,1,4691,35,0
252,62,41003.0,0,0,0,1,0,4501,11,0
9986,43,19444.0,1,0,1,3,1,4159,8,0
3276,49,36301.0,1,0,1,3,1,4279,53,0
3859,78,73059.0,0,1,1,3,1,4334,36,0
3570,56,42731.0,1,0,1,3,1,4283,64,0
3783,66,52854.0,1,1,2,4,1,4129,43,0
10207,47,22775.0,1,0,1,3,1,4407,40,0
10906,77,46681.0,0,2,2,4,1,4296,52,0
3427,70,59821.0,0,1,1,3,1,4475,11,0
5209,71,50002.0,0,1,1,2,1,4409,21,0
10711,80,69755.0,0,0,0,2,0,4302,23,0
10785,56,44078.0,1,1,2,4,1,4042,17,0
2814,49,30560.0,1,0,1,3,1,4399,6,0
6866,56,35924.0,1,1,2,4,1,4130,56,0
1665,61,64140.0,0,2,2,3,1,4311,71,0
6575,44,56386.0,1,1,2,4,1,4642,51,0
3829,46,24594.0,1,0,1,3,1,4233,94,0
3091,44,75774.0,1,0,1,3,1,4090,27,0
10141,65,39228.0,0,0,0,1,0,4447,1,0
5177,51,58494.0,0,1,1,3,1,4231,56,0
7005,44,58684.0,0,0,0,1,0,4045,71,0
6409,58,57136.0,0,0,0,1,0,4439,18,0
7485,75,56551.0,1,1,2,3,1,4085,48,0
8079,43,22448.0,1,0,1,3,1,4155,86,0
8395,64,82014.0,0,0,0,1,0,4710,48,0
10352,62,34213.0,1,1,2,3,1,4692,2,0
4931,48,157146.0,0,0,0,2,0,4458,13,0
13,78,25358.0,0,1,1,2,1,4374,57,0
1834,47,35544.0,1,0,1,2,1,4145,77,0
2285,71,36634.0,0,1,1,3,1,4429,0,0
2295,71,62670.0,0,1,1,3,1,4179,57,0
1378,53,50334.0,0,1,1,3,1,4372,24,0
2781,44,72066.0,0,0,0,1,0,4038,55,0
1165,67,50729.0,1,1,2,3,1,4455,62,0
1404,57,34916.0,2,0,2,4,1,4442,89,0
6457,49,64892.0,0,1,1,2,1,4063,77,0
2639,59,43602.0,1,1,2,3,1,4202,45,0
8299,36,33996.0,0,0,0,1,0,4323,46,0
6437,40,41473.0,1,0,1,2,1,4407,80,0
6912,58,63246.0,0,2,2,4,1,4345,60,0
7327,66,36732.0,1,1,2,4,1,4214,71,0
5299,55,69084.0,1,0,1,3,1,4254,43,0
4127,58,77766.0,0,1,1,3,1,4524,97,0
8143,40,37929.0,0,0,0,1,0,4366,49,0
1964,74,86610.0,0,0,0,2,0,4329,66,0
3690,39,80141.0,0,0,0,2,0,4566,20,0
3433,70,72635.0,0,0,0,2,0,4423,54,0
3389,55,69016.0,0,1,1,3,1,4616,61,0
4712,34,20193.0,0,0,0,2,0,4610,18,0
1170,50,27573.0,1,0,1,3,1,4493,45,0
6347,46,15862.0,1,0,1,2,1,4399,26,0
4065,49,49544.0,1,0,1,3,1,4534,0,0
8230,45,33228.0,1,0,1,3,1,4189,28,0
1215,47,70440.0,0,0,0,2,0,4296,49,0
5939,54,38232.0,1,1,2,4,1,4195,84,0
2156,70,22554.0,1,1,2,4,1,4635,38,0
7788,42,23536.0,1,0,1,3,1,4057,53,0
10323,73,49413.0,0,1,1,3,1,4279,88,0
7947,56,42231.0,1,1,2,4,1,4128,99,0
1891,45,78789.0,0,0,0,1,0,4722,12,0
2570,57,56534.0,0,1,1,3,1,4373,35,0
9256,54,58350.0,0,1,1,2,1,4573,5,0
295,36,81217.0,0,0,0,1,0,4377,77,0
7397,74,49090.0,0,1,1,2,1,4377,45,0
6349,38,61787.0,0,0,0,1,0,4390,71,0
10790,40,18169.0,1,0,1,3,1,4527,40,0
10398,44,24336.0,1,0,1,2,1,4703,82,0
2431,35,18222.0,0,0,0,2,0,4577,70,0
550,73,62335.0,0,1,1,2,1,4434,87,0
1890,54,42033.0,1,1,2,4,1,4680,95,0
10742,42,86580.0,0,0,0,2,0,4519,72,0
10356,68,41437.0,1,1,2,3,1,4677,5,0
4676,74,73705.0,0,2,2,3,1,4148,86,0
8852,49,61064.0,0,1,1,3,1,4699,80,0
3565,70,38452.0,1,1,2,4,1,4123,62,0
5294,36,18358.0,1,0,1,2,1,4253,49,0
1958,52,55012.0,0,1,1,3,1,4132,85,0
7349,52,9722.0,1,0,1,3,1,4667,7,0
8799,41,38175.0,1,0,1,3,1,4311,6,0
1351,69,58656.0,0,1,1,3,1,4679,25,0
1045,60,52117.0,0,1,1,3,1,4714,55,0
7732,47,64813.0,1,0,1,3,1,4210,81,0
8070,52,54222.0,0,1,1,3,1,4152,98,0
477,39,83512.0,0,0,0,2,0,4044,31,0
7832,66,77520.0,0,1,1,3,1,4337,30,0
2202,47,41154.0,0,1,1,3,1,4478,98,0
7396,59,80398.0,0,0,0,2,0,4628,92,0
4055,33,18746.0,1,0,1,2,1,4063,41,0
10340,41,35196.0,1,0,1,3,1,4625,68,0
10091,69,60230.0,0,1,1,2,1,4437,78,0
7629,48,22108.0,1,1,2,4,1,4084,46,0
10640,51,44392.0,1,1,2,4,1,4329,71,0
3498,49,55424.0,0,1,1,3,1,4613,6,0
6742,46,17688.0,1,0,1,3,1,4564,82,1
1172,42,92491.0,0,0,0,2,0,4456,71,0
569,34,90273.0,0,0,0,1,0,4229,32,0
4686,63,82571.0,0,0,0,1,0,4120,28,0
1381,43,38513.0,1,0,1,2,1,4184,20,0
2634,46,16653.0,1,0,1,2,1,4104,10,0
10905,70,42586.0,1,1,2,4,1,4640,7,0
1744,60,23529.0,0,1,1,2,1,4570,67,0
1000,64,74881.0,1,1,2,4,1,4510,48,0
3828,74,71107.0,0,1,1,3,1,4529,61,0
8605,61,46910.0,1,1,2,4,1,4130,36,0
10304,66,18690.0,0,0,0,2,0,4580,77,0
4351,70,37244.0,1,1,2,3,1,4460,90,0
10129,59,82427.0,0,0,0,2,0,4141,35,0
2499,67,75342.0,0,1,1,2,1,4451,38,0
10092,71,70044.0,0,1,1,2,1,4528,46,0
7500,58,79146.0,1,1,2,3,1,4098,33,0
5796,62,77437.0,0,0,0,2,0,4247,70,0
10556,66,54984.0,0,1,1,3,1,4068,51,0
1064,54,42403.0,1,0,1,3,1,4232,18,0
48,61,55761.0,0,1,1,3,1,4098,97,0
7610,42,37292.0,1,0,1,3,1,4469,32,0
263,80,45576.0,0,0,0,1,0,4064,9,0
10814,78,70321.0,0,0,0,2,0,4561,6,0
9710,56,58086.0,0,1,1,2,1,4557,80,0
9292,73,81795.0,0,0,0,2,0,4643,74,0
10250,78,28389.0,0,0,0,2,0,4618,49,0
7881,79,66835.0,0,0,0,2,0,4306,21,0
5847,56,69901.0,0,1,1,2,1,4428,95,0
737,76,80360.0,0,0,0,2,0,4515,56,0
3571,64,63342.0,0,1,1,3,1,4653,48,0
7807,51,44989.0,0,1,1,3,1,4687,26,0
3878,45,31859.0,1,0,1,2,1,4154,3,0
5092,76,51569.0,0,1,1,2,1,4534,39,0
2154,54,30372.0,1,1,2,3,1,4583,33,0
5394,46,16014.0,1,1,2,3,1,4501,42,0
3798,57,41120.0,1,1,2,4,1,4267,80,0
3524,54,39763.0,1,0,1,2,1,4361,9,0
5247,70,38725.0,1,1,2,4,1,4082,52,0
5883,53,77981.0,1,0,1,3,1,4431,78,0
2118,61,62905.0,0,1,1,3,1,4324,68,0
8812,46,13533.0,1,0,1,2,1,4508,45,0
6616,50,59481.0,0,1,1,3,1,4281,47,0
2797,48,72117.0,0,1,1,3,1,4345,34,0
4328,39,21955.0,1,0,1,3,1,4327,81,0
9167,69,67131.0,0,1,1,3,1,4492,72,0
10560,45,36802.0,1,0,1,2,1,4045,23,0
2631,43,71853.0,0,0,0,2,0,4449,29,0
8312,64,28249.0,0,0,0,2,0,4046,80,0
5534,50,47808.0,0,1,1,3,1,4284,30,0
5093,51,25509.0,1,0,1,2,1,4681,15,0
7592,79,51012.0,0,0,0,2,0,4469,86,0
8895,40,70596.0,0,0,0,1,0,4664,68,0
8584,73,85431.0,0,0,0,2,0,4418,54,0
2694,58,42664.0,0,1,1,3,1,4135,44,0
8910,70,42586.0,1,1,2,4,1,4640,7,0
7433,40,29760.0,1,0,1,2,1,4701,87,0
164,48,28973.0,0,0,0,2,0,4656,59,0
10477,52,39435.0,1,0,1,3,1,4359,16,0
2681,41,65370.0,0,0,0,2,0,4364,1,0
5150,46,20194.0,1,0,1,2,1,4591,64,0
5283,49,42473.0,1,1,2,3,1,4164,72,0
9645,57,64590.0,0,0,0,2,0,4655,98,0
10678,66,71232.0,0,1,1,3,1,4245,91,0
7261,54,34600.0,1,1,2,4,1,4576,8,0
9648,58,46904.0,1,1,2,3,1,4635,20,0
2870,52,49094.0,0,1,1,3,1,4678,6,0
8008,42,36075.0,1,0,1,3,1,4234,54,0
1513,46,60839.0,1,1,2,4,1,4702,72,0
6173,46,77298.0,0,1,1,3,1,4271,46,0
1419,75,34026.0,1,1,2,4,1,4360,11,0
9150,62,48918.0,1,1,2,3,1,4110,21,0
7960,63,82122.0,0,0,0,2,0,4350,89,0
1250,49,37697.0,1,0,1,2,1,4174,82,0
9905,73,34074.0,1,1,2,4,1,4383,69,0
10691,65,28520.0,1,1,2,4,1,4412,55,0
7002,70,62535.0,0,1,1,2,1,4301,13,0
2952,48,36273.0,1,0,1,2,1,4106,80,0
8439,61,63404.0,0,2,2,4,1,4055,97,0
762,44,75774.0,1,0,1,3,1,4090,27,0
2831,49,78416.0,0,1,1,3,1,4034,99,0
6977,51,75702.0,0,1,1,3,1,4655,87,0
6289,74,59385.0,1,1,2,4,1,4459,85,0
4168,59,37070.0,1,1,2,3,1,4498,30,0
8397,74,44689.0,1,1,2,4,1,4202,82,0
9284,67,53977.0,0,1,1,3,1,4418,21,0
6237,59,7144.0,0,2,2,3,1,4236,92,0
3130,61,18701.0,1,1,2,3,1,4422,95,0
1619,69,90369.0,0,0,0,2,0,4094,2,0
1990,51,63159.0,0,0,0,1,0,4633,74,0
5513,59,37758.0,1,1,2,4,1,4665,49,0
269,62,46757.0,0,1,1,2,1,4622,71,0
8093,56,79734.0,0,0,0,2,0,4033,72,0
10513,33,63207.0,0,0,0,2,0,4557,68,0
10177,71,72071.0,0,1,1,2,1,4532,4,0
2549,42,21840.0,1,0,1,3,1,4375,80,0
5782,43,58582.0,0,1,1,3,1,4306,15,0
10057,74,72282.0,0,0,0,1,0,4377,70,0
10307,69,50387.0,0,2,2,4,1,4334,91,0
8566,64,32583.0,1,1,2,4,1,4046,10,0
2415,63,62568.0,0,1,1,3,1,4115,99,0
5684,54,44635.0,1,1,2,3,1,4293,25,0
8334,54,33316.0,1,1,2,3,1,4300,34,0
9166,57,63967.0,0,1,1,3,1,4356,57,0
1440,47,52513.0,0,0,0,2,0,4695,84,0
78,56,25293.0,1,0,1,3,1,4319,51,0
5441,60,54111.0,0,1,1,2,1,4340,97,0
5302,39,78394.0,0,0,0,2,0,4531,13,0
4687,67,80739.0,0,0,0,2,0,4434,92,0
1087,50,22669.0,1,0,1,3,1,4435,30,0
6859,38,29236.0,1,0,1,2,1,4296,30,0
9860,66,44911.0,0,1,1,3,1,4503,11,0
7129,63,54693.0,0,1,1,3,1,4529,72,0
5866,51,48186.0,1,0,1,3,1,4133,39,0
10521,48,54809.0,1,1,2,4,1,4323,0,0
7393,47,41580.0,1,1,2,4,1,4598,15,0
7849,55,80336.0,0,0,0,2,0,4325,12,0
332,68,47743.0,0,1,1,3,1,4496,56,0
9847,70,62972.0,0,1,1,3,1,4727,39,0
531,71,57333.0,0,1,1,2,1,4677,55,0
9576,43,32313.0,1,0,1,3,1,4535,60,0
6906,72,84953.0,0,0,0,1,0,4423,73,0
7419,57,27071.0,1,0,1,2,1,4099,90,0
3170,68,68148.0,0,0,0,2,0,4334,86,0
8527,60,65735.0,1,1,2,4,1,4236,37,0
7872,50,86836.0,0,0,0,2,0,4687,7,0
9931,62,4023.0,1,1,2,4,1,4038,29,0
10595,35,30093.0,0,0,0,2,0,4388,19,0
4609,59,57705.0,0,1,1,3,1,4201,14,0
5010,37,25008.0,1,0,1,2,1,4179,72,0
4427,30,83257.0,0,0,0,1,0,4681,56,1
11148,50,22280.0,1,0,1,3,1,4438,85,0
1168,47,72159.0,0,0,0,2,0,4640,62,0
9595,64,64260.0,0,0,0,2,0,4566,1,0
10163,41,82733.0,0,0,0,1,0,4324,28,0
2886,54,74290.0,0,1,1,2,1,4353,70,0
6710,74,58217.0,2,1,3,4,1,4621,84,0
5316,49,21024.0,0,0,0,2,0,4392,89,0
9029,53,70116.0,0,0,0,2,0,4551,73,0
521,40,54006.0,1,0,1,3,1,4681,42,0
1459,59,69063.0,0,1,1,3,1,4631,16,0
10241,50,11448.0,0,0,0,1,0,4228,16,0
1630,46,61825.0,0,1,1,2,1,4358,56,0
3254,54,70886.0,1,0,1,3,1,4290,65,0
9064,43,69109.0,0,0,0,2,0,4629,10,0
3678,52,60208.0,1,1,2,3,1,4662,13,0
4227,57,32889.0,1,1,2,4,1,4328,78,0
9467,41,34738.0,1,0,1,2,1,4081,51,0
8486,54,30538.0,1,0,1,3,1,4668,27,0
2186,48,82326.0,0,0,0,2,0,4143,30,0
3286,58,26642.0,1,0,1,2,1,4152,71,0
8602,61,69932.0,0,1,1,2,1,4414,97,0
3722,53,44503.0,1,1,2,3,1,4106,83,0
6715,77,60200.0,0,1,1,2,1,4575,3,0
4796,73,49638.0,0,1,1,2,1,4103,71,0
9612,38,23830.0,0,0,0,1,0,4174,3,0
3766,66,33051.0,0,0,0,1,0,4714,15,0
1399,67,72905.0,0,0,0,2,0,4191,52,0
1570,74,69702.0,0,1,1,3,1,4527,8,0
3426,50,70300.0,1,0,1,2,1,4381,89,0
3074,41,70643.0,0,0,0,2,0,4654,66,0
8341,56,30396.0,1,0,1,3,1,4092,22,0
5180,57,50616.0,0,1,1,2,1,4104,56,0
6461,56,62772.0,0,1,1,2,1,4438,74,0
7679,40,30298.0,0,0,0,1,0,4073,48,0
10702,41,52413.0,1,0,1,2,1,4635,67,0
7505,68,44155.0,1,1,2,4,1,4193,24,0
5113,54,86979.0,0,0,0,1,0,4266,67,0
10858,50,76532.0,1,1,2,4,1,4325,38,0
2961,43,42081.0,1,0,1,3,1,4520,86,0
2747,37,67546.0,0,0,0,2,0,4699,90,0
3010,36,88420.0,0,0,0,2,0,4090,87,0
5790,40,31158.0,1,0,1,3,1,4550,62,0
6892,57,61671.0,0,1,1,2,1,4058,23,0
1743,51,69719.0,0,0,0,1,0,4066,99,0
3578,76,49160.0,0,1,1,2,1,4284,29,0
8462,47,24882.0,1,0,1,3,1,4690,52,0
5558,71,90933.0,0,0,0,1,0,4122,90,0
4619,80,113734.0,0,0,0,1,0,4064,9,0
8780,75,59292.0,0,1,1,3,1,4413,71,0
10789,61,45759.0,1,1,2,4,1,4523,13,0
10779,42,22148.0,0,0,0,1,0,4109,16,0
5896,38,73395.0,0,0,0,2,0,4135,94,0
2337,54,29819.0,1,0,1,2,1,4280,77,0
10951,57,45688.0,0,1,1,3,1,4187,20,0
544,71,62820.0,0,0,0,2,0,4446,51,0
17,54,60491.0,0,1,1,3,1,4328,81,0
10680,39,33235.0,1,0,1,3,1,4176,71,0
3265,66,35701.0,0,0,0,2,0,4499,36,0
5623,45,31535.0,1,0,1,3,1,4308,95,0
5832,65,92556.0,0,0,0,2,0,4102,32,0
5544,55,67384.0,0,1,1,2,1,4628,32,0
6417,54,80573.0,0,0,0,2,0,4655,85,0
5831,58,77870.0,0,1,1,3,1,4708,93,0
7101,62,52278.0,0,1,1,2,1,4552,24,0
10176,57,57107.0,0,1,1,2,1,4706,44,0
2326,35,18929.0,0,0,0,2,0,4530,15,0
4385,44,36038.0,1,0,1,2,1,4426,82,0
2929,49,20180.0,0,0,0,1,0,4526,27,0
10686,60,34230.0,1,1,2,4,1,4582,72,0
2546,48,31878.0,0,1,1,2,1,4039,7,0
3283,53,70932.0,0,1,1,3,1,4193,57,0
3138,69,91249.0,0,0,0,1,0,4649,84,0
4994,82,77598.0,0,0,0,1,0,4303,53,0
7966,66,80982.0,1,1,2,3,1,4569,48,1
3112,48,22701.0,1,0,1,3,1,4329,2,0
10872,56,55212.0,0,1,1,3,1,4615,65,0
2181,55,70617.0,0,0,0,2,0,4403,45,0
1867,68,64849.0,0,0,0,1,0,4625,42,0
1518,60,62694.0,1,1,2,4,1,4409,29,0
5734,51,61917.0,1,1,2,4,1,4253,83,0
2878,78,67472.0,0,1,1,3,1,4306,93,0
1458,43,21059.0,1,0,1,3,1,4205,40,0
7007,57,29543.0,2,0,2,4,1,4121,47,0
6200,74,75903.0,0,1,1,3,1,4479,50,0
1403,50,34984.0,1,1,2,4,1,4693,40,0
4827,69,54998.0,0,1,1,2,1,4508,3,0
6250,76,54356.0,0,1,1,2,1,4619,62,0
9291,66,34242.0,0,1,1,3,1,4130,25,0
2478,52,25410.0,1,0,1,3,1,4334,48,0
1139,41,73356.0,0,0,0,2,0,4175,56,0
5138,75,28320.0,0,1,1,3,1,4563,68,0
5393,48,23763.0,1,0,1,2,1,4723,64,0
10413,41,72570.0,0,0,0,2,0,4097,67,0
5015,49,34529.0,1,0,1,3,1,4685,94,0
10868,74,70792.0,0,0,0,1,0,4540,82,0
10676,43,63211.0,0,0,0,2,0,4636,3,0
2495,51,83891.0,0,1,1,3,1,4041,24,0
7842,57,36065.0,1,1,2,3,1,4487,54,0
9955,71,39898.0,0,1,1,3,1,4534,20,0
6663,85,51141.0,0,0,0,1,0,4388,96,0
2162,49,56939.0,0,1,1,3,1,4316,19,0
3434,74,80872.0,0,0,0,1,0,4080,60,0
7919,49,72335.0,0,0,0,2,0,4717,2,0
5626,61,61798.0,0,0,0,1,0,4250,13,0
6428,75,76842.0,0,0,0,1,0,4089,37,0
8514,49,29478.0,1,0,1,3,1,4195,59,0
10448,69,46998.0,0,1,1,2,1,4647,55,0
2109,35,96843.0,0,0,0,1,0,4464,60,0
7530,75,56551.0,1,1,2,3,1,4085,48,0
8925,60,70053.0,0,1,1,3,1,4393,38,0
3009,63,71670.0,0,0,0,1,0,4387,8,0
6355,47,44359.0,1,1,2,4,1,4044,19,0
3517,73,40887.0,1,1,2,3,1,4451,32,0
1158,59,48877.0,0,1,1,2,1,4207,27,0
6203,78,74485.0,0,0,0,2,0,4341,58,0
7165,53,64474.0,0,1,1,3,1,4282,59,0
3595,62,77226.0,0,1,1,3,1,4153,29,0
8537,76,72643.0,0,0,0,1,0,4519,60,0
4331,47,85738.0,0,0,0,2,0,4189,41,0
6281,59,55686.0,0,1,1,2,1,4532,27,0
4338,42,39062.0,1,0,1,2,1,4128,28,0
2452,54,34600.0,1,1,2,4,1,4576,8,0
9507,50,40794.0,0,1,1,3,1,4480,18,0
8360,54,54690.0,1,1,2,4,1,4266,76,0
10311,56,4428.0,0,1,1,3,1,4299,0,0
5117,62,32632.0,0,0,0,2,0,4728,32,0
4867,57,38236.0,1,1,2,3,1,4314,2,0
9289,46,36781.0,1,0,1,3,1,4112,16,0
10913,41,31385.0,1,0,1,2,1,4603,56,0
3032,41,24570.0,1,0,1,3,1,4519,97,0
8524,51,25509.0,1,0,1,2,1,4681,15,0
3334,74,94642.0,0,0,0,2,0,4169,35,0
4470,63,58646.0,0,1,1,3,1,4416,3,0
1406,50,53201.0,1,1,2,3,1,4534,49,0
8619,68,21994.0,0,1,1,3,1,4584,4,0
10821,47,57113.0,1,1,2,4,1,4540,45,0
4552,34,51373.0,0,0,0,2,0,4404,37,0
898,39,23477.0,1,0,1,3,1,4283,39,0
9797,69,58116.0,0,1,1,3,1,4109,38,0
10949,62,72968.0,0,0,0,1,0,4227,8,0
8212,54,39791.0,0,1,1,3,1,4490,89,0
6248,78,91712.0,0,0,0,1,0,4287,47,0
10164,67,94472.0,0,1,1,2,1,4119,75,0
4547,65,13672.0,1,1,2,4,1,4470,86,0
6815,45,96547.0,0,0,0,2,0,4069,4,0
4122,50,79205.0,0,0,0,2,0,4701,73,0
10841,50,56559.0,0,1,1,3,1,4583,46,0
5370,52,32644.0,1,0,1,3,1,4561,38,0
176,45,67506.0,0,1,1,2,1,4210,73,0
4860,55,24206.0,1,0,1,2,1,4510,66,0
10757,58,28420.0,1,0,1,2,1,4219,36,0
4023,55,22979.0,1,0,1,3,1,4693,29,0
6679,59,33279.0,0,0,0,1,0,4049,29,0
9923,53,46423.0,1,1,2,3,1,4316,6,0
7181,48,30368.0,0,1,1,3,1,4266,97,0
3599,55,63684.0,0,1,1,3,1,4612,61,0
405,61,41638.0,0,1,1,2,1,4533,68,0
6870,66,68805.0,0,1,1,2,1,4317,73,0
832,59,65814.0,0,1,1,3,1,4151,90,0
2002,67,71964.0,0,0,0,1,0,4437,81,0
3657,39,39146.0,1,0,1,2,1,4532,1,0
500,48,96876.0,0,0,0,2,0,4359,79,0
1951,44,34445.0,0,0,0,2,0,4550,92,0
3262,67,68281.0,0,0,0,1,0,4723,31,0
4102,50,37284.0,1,1,2,4,1,4489,46,0
7042,42,36790.0,0,0,0,2,0,4517,14,0
10598,58,27943.0,1,1,2,4,1,4472,89,0
255,74,22263.0,1,1,2,3,1,4123,31,1
2375,53,30261.0,1,2,3,5,1,4674,75,0
9829,47,28587.0,1,0,1,3,1,4169,42,0
6214,43,43815.0,1,0,1,3,1,4482,53,0
4954,69,48195.0,1,1,2,4,1,4191,53,0
7861,73,77027.0,0,1,1,3,1,4176,23,0
4837,60,71322.0,0,1,1,3,1,4530,57,0
9423,46,32765.0,1,0,1,3,1,4158,49,0
4198,60,29672.0,1,1,2,4,1,4506,6,0
153,72,23272.0,0,0,0,1,0,4287,29,0
9323,76,49912.0,0,1,1,3,1,4692,5,0
10001,40,7500.0,1,0,1,3,1,4729,98,0
3945,78,68117.0,0,1,1,2,1,4508,80,0
3799,70,67225.0,0,1,1,3,1,4247,4,0
8625,49,17649.0,1,0,1,3,1,4261,70,0
3491,50,55914.0,0,1,1,3,1,4458,32,0
983,41,40059.0,1,0,1,3,1,4306,82,0
9119,75,60905.0,0,1,1,3,1,4238,27,0
4786,48,75330.0,1,1,2,4,1,4665,94,0
5872,74,60689.0,0,1,1,2,1,4425,23,0
6568,41,38680.0,1,0,1,3,1,4490,97,0
5628,43,61416.0,0,0,0,2,0,4538,25,0
5631,34,49767.0,0,0,0,1,0,4455,92,0
4974,55,83273.0,1,2,3,4,1,4674,98,0
8416,44,29009.0,1,0,1,3,1,4244,19,0
5454,46,45057.0,1,0,1,3,1,4242,80,0
4095,54,37150.0,1,0,1,3,1,4688,80,0
5474,55,43020.0,1,0,1,2,1,4243,79,0
4268,66,53154.0,0,1,1,3,1,4052,50,0
10701,52,65308.0,0,0,0,2,0,4323,60,0
3507,55,76467.0,1,0,1,2,1,4713,44,0
2079,78,81044.0,0,0,0,2,0,4216,0,0
626,74,32871.0,1,1,2,4,1,4509,28,0
4426,50,55801.0,1,1,2,3,1,4312,35,0
2591,66,76320.0,0,1,1,2,1,4039,49,0
10509,70,36927.0,1,1,2,3,1,4059,46,0
6382,72,48794.0,1,1,2,4,1,4035,97,0
6673,60,23478.0,0,0,0,1,0,4499,51,0
7441,52,71128.0,1,0,1,2,1,4663,80,0
1071,49,70179.0,0,1,1,2,1,4375,10,0
10061,75,59462.0,0,1,1,3,1,4572,29,0
7187,56,51381.5,1,1,2,4,1,4439,52,0
8775,56,38361.0,1,0,1,3,1,4216,74,0
1612,44,51381.5,1,0,1,2,1,4426,82,0
2345,43,70038.0,0,0,0,2,0,4279,54,0
322,47,42554.0,1,1,2,4,1,4565,93,0
10897,51,67445.0,0,1,1,3,1,4718,63,0
123,74,67046.0,0,1,1,2,1,4571,92,0
6103,77,42192.0,0,0,0,2,0,4328,40,0
7899,73,77610.0,0,1,1,3,1,4640,70,0
10500,41,31761.0,1,0,1,3,1,4117,96,0
1655,46,34350.0,1,0,1,3,1,4285,81,0
2406,76,54591.0,0,1,1,3,1,4360,63,0
